,property_price
413676,165000.0
301273,174500.0
18985,149900.0
235497,189999.0
429771,150000.0
246379,74000.0
143243,85000.0
379901,565000.0
382980,89000.0
251410,145000.0
444012,135000.0
120210,85000.0
45228,379000.0
156111,78000.0
89544,79500.0
153566,250000.0
9863,149000.0
108511,210000.0
209395,218000.0
319046,240000.0
57357,620000.0
397686,699900.0
104121,155000.0
412863,255000.0
54393,169900.0
50932,250000.0
210944,119000.0
267785,45000.0
228428,158000.0
139525,135000.0
325962,130000.0
157969,47500.0
140409,170000.0
251725,135000.0
450217,135000.0
116133,150000.0
163941,1500000.0
255870,121850.0
100114,60000.0
2523,240000.0
327855,450000.0
123211,108000.0
382412,165000.0
137154,95550.0
360055,1300000.0
51928,460000.0
398546,210000.0
397394,109000.0
270213,74900.0
40658,250000.0
287799,110000.0
374079,87000.0
17029,125000.0
322792,475000.0
4288,780000.0
182424,190000.0
61047,230000.0
185514,135000.0
387076,130000.0
266714,62000.0
272189,59000.0
257021,250000.0
62017,72500.0
123603,198000.0
411249,387000.0
358612,349900.0
291652,422793.0
60240,86000.0
346361,118000.0
399831,75000.0
408721,295000.0
458261,99000.0
139105,120000.0
272474,130000.0
117499,42000.0
24812,144900.0
228232,1800000.0
89349,532500.0
114168,360000.0
55333,118000.0
413872,390000.0
242194,82000.0
15293,175000.0
263942,490000.0
125910,348000.0
240530,67000.0
56131,200000.0
12703,320000.0
114847,440000.0
432195,125000.0
172381,77500.0
449602,173000.0
226814,88000.0
406636,110000.0
385552,335000.0
303123,119900.0
233653,169900.0
119578,800000.0
293869,99000.0
63737,185000.0
427535,145000.0
154488,450000.0
66827,80000.0
126639,528000.0
426972,73000.0
368114,310000.0
229,95000.0
114776,105000.0
367770,69000.0
270858,253900.0
435790,95000.0
53873,169000.0
418964,75000.0
21498,110000.0
180117,194000.0
391699,120000.0
124495,65257.0
6072,149000.0
162051,90000.0
153458,98000.0
200154,420000.0
366815,99000.0
40786,129000.0
322382,225000.0
360507,175000.0
340161,206000.0
338459,159000.0
372572,320000.0
316944,93000.0
288957,970000.0
69585,150000.0
304386,255000.0
361917,530000.0
268388,239000.0
7337,100000.0
398623,87000.0
82234,209900.0
233863,120000.0
388697,85000.0
426201,208000.0
115388,278000.0
254256,350000.0
314742,98000.0
92667,308000.0
56210,105000.0
170319,145000.0
18598,230000.0
388586,188000.0
224265,160000.0
296380,89000.0
75573,102000.0
170367,125000.0
404466,118000.0
38662,120000.0
375364,98000.0
316041,93000.0
2630,164900.0
244039,230000.0
399067,108000.0
277239,590000.0
184091,217079.0
106791,140000.0
217165,72500.0
174402,155000.0
246927,75000.0
415876,210000.0
293589,55000.0
158669,35000.0
336110,410000.0
353895,65000.0
268423,85000.0
362739,101500.0
214140,168000.0
254068,75000.0
92907,50000.0
62405,520000.0
257238,380000.0
144068,87500.0
293147,117000.0
174156,650000.0
367646,65000.0
332157,118000.0
168382,420000.0
132180,225000.0
372659,99022.0
191624,375000.0
12529,125000.0
45160,142000.0
318873,800000.0
169780,125000.0
310061,152000.0
273811,395000.0
30294,149900.0
385690,205000.0
30006,87000.0
443347,65000.0
96235,78000.0
18478,420000.0
288907,69000.0
11112,155000.0
377167,185000.0
21480,195000.0
197086,84500.0
119018,85000.0
200745,1100000.0
422286,289000.0
384663,196000.0
126864,330000.0
10147,130000.0
62998,155000.0
99586,130000.0
199077,125000.0
185204,144000.0
375887,63000.0
196652,205000.0
381544,154000.0
450050,66000.0
268895,213000.0
330822,440000.0
225542,196000.0
32619,485000.0
241629,179000.0
421336,700000.0
257082,278000.0
266731,105000.0
376041,279000.0
359976,63000.0
250974,240000.0
290715,109900.0
55018,115000.0
456607,88000.0
46263,170000.0
121983,125000.0
330202,70000.0
318148,995000.0
304873,379000.0
312290,110000.0
101417,47000.0
355826,143000.0
393556,219000.0
97153,139000.0
314726,170000.0
424073,159000.0
117576,110000.0
41987,285000.0
156377,155000.0
63654,118000.0
20969,176000.0
142200,260000.0
70845,70000.0
139117,215000.0
342041,245000.0
216542,99000.0
24345,1499000.0
265142,182000.0
226178,460000.0
30340,114271.0
23401,195000.0
95496,133000.0
293128,85000.0
7213,98000.0
293512,107000.0
19479,240000.0
296181,68000.0
196538,129000.0
455358,60000.0
124542,229000.0
142168,99000.0
134983,370000.0
455278,98000.0
11124,105000.0
358235,135000.0
203273,167900.0
397070,65000.0
79327,142000.0
334546,93579.0
357105,165000.0
389999,119000.0
272943,139000.0
453026,75000.0
203288,65000.0
279684,138000.0
32262,70000.0
129513,198000.0
384657,155000.0
206121,490000.0
123283,179000.0
310407,67000.0
370071,100000.0
152228,180000.0
158289,259000.0
123753,50000.0
127276,68000.0
442602,338000.0
392797,165000.0
222442,172500.0
6350,1160600.0
55348,89000.0
456257,89000.0
362181,260000.0
442589,63000.0
457768,110000.0
372888,129000.0
193005,1150000.0
355590,365000.0
92664,225000.0
194309,298000.0
53895,260000.0
307910,275000.0
144511,250000.0
430831,170000.0
147611,135000.0
209481,87000.0
456203,61774.0
371230,498000.0
74450,192000.0
337882,395000.0
362568,112900.0
76758,170000.0
187651,129000.0
170308,79847.0
90913,475000.0
26041,155000.0
277357,135000.0
248400,85000.0
293797,175000.0
114203,119000.0
329553,139000.0
216768,215000.0
256245,340000.0
239906,137280.0
377349,440000.0
324645,250000.0
1499,79800.0
168111,200000.0
216493,94990.0
248410,145000.0
435927,85000.0
141117,250000.0
139188,152425.0
88188,83000.0
34630,145000.0
336525,50000.0
164409,600000.0
61119,135000.0
199036,290000.0
388580,210000.0
204025,110000.0
406229,160000.0
202965,250000.0
104091,600000.0
65618,251400.0
240947,119000.0
74830,85000.0
329638,75000.0
280016,650000.0
108818,89900.0
414575,110000.0
163974,119000.0
54163,69000.0
88100,110000.0
97710,90000.0
452887,245000.0
394551,370000.0
226383,204000.0
447653,117000.0
351360,385000.0
36907,114000.0
159349,199000.0
51544,63000.0
264517,769000.0
161821,290000.0
303213,165000.0
301107,790000.0
182422,230000.0
452227,79000.0
277476,120000.0
71533,68000.0
437754,160000.0
23390,91999.0
116319,215000.0
236149,323000.0
339527,138000.0
413780,415000.0
422457,95000.0
339482,108000.0
397266,169000.0
312587,119900.0
154394,110000.0
254634,78000.0
438529,55000.0
231588,145000.0
223768,155000.0
442010,190000.0
55357,170000.0
271961,269000.0
144253,119000.0
242380,350000.0
92674,299000.0
175970,129000.0
279210,670000.0
265313,230000.0
88074,118000.0
210863,105000.0
426072,123000.0
324177,70000.0
96128,77000.0
331258,169000.0
210198,310000.0
325855,370000.0
116648,190000.0
428472,109000.0
301358,749000.0
300876,73000.0
308663,55000.0
121780,185000.0
397340,135000.0
288839,82000.0
44130,126100.0
327903,155000.0
398621,80000.0
183459,128000.0
59364,110000.0
88134,125000.0
84985,145000.0
456351,179000.0
159822,690000.0
233011,99000.0
81281,790000.0
287067,385000.0
431272,57000.0
179023,480000.0
257628,126000.0
137222,158099.0
229620,145000.0
217680,350000.0
100088,170000.0
436387,320000.0
350789,88000.0
113360,120000.0
199497,110000.0
254754,108000.0
370422,100000.0
70611,395000.0
65781,124000.0
275054,155000.0
278940,250000.0
96748,249000.0
227266,239000.0
451173,190000.0
66812,280000.0
285144,575000.0
256752,255000.0
370090,500000.0
7854,124600.0
426085,180000.0
328048,63000.0
92022,165000.0
210907,5500000.0
287174,450000.0
334669,115000.0
193420,85000.0
327348,95000.0
250944,96500.0
103804,245000.0
134133,122000.0
196399,295000.0
15355,315000.0
165627,180000.0
123554,95000.0
65500,155000.0
214376,99000.0
288901,82000.0
202135,145000.0
76888,395000.0
357373,650000.0
1108,345000.0
59146,145000.0
277801,210000.0
96166,145000.0
440826,149000.0
393279,110000.0
20543,93000.0
393564,259000.0
106762,145000.0
398560,76000.0
21018,128500.0
96660,130000.0
62393,92000.0
398440,145000.0
75880,230000.0
202278,205000.0
152486,189000.0
94550,299000.0
316194,42640.0
207304,145000.0
436430,119000.0
253050,65000.0
390161,120000.0
416092,150000.0
115279,176000.0
391512,2600000.0
308577,699000.0
48622,56000.0
179973,120000.0
282248,59900.0
93263,1249000.0
147851,85000.0
153687,950000.0
422360,370000.0
156064,69000.0
370262,130000.0
325916,189000.0
375589,134000.0
120430,154000.0
431945,74000.0
76465,210000.0
111183,339000.0
398146,243000.0
35808,200000.0
187142,170000.0
341547,140000.0
334656,83000.0
341870,220000.0
457707,155000.0
274977,88000.0
19679,116000.0
50516,99950.0
96258,105000.0
439169,172216.0
242434,80000.0
94303,380000.0
275492,490000.0
84080,99000.0
293133,105000.0
223860,79000.0
393702,199000.0
137960,306000.0
425378,79000.0
411168,205000.0
73544,559000.0
188141,105874.0
365512,880000.0
254759,110000.0
439368,400000.0
182418,179000.0
301258,100000.0
164393,35000.0
459266,79000.0
113997,160000.0
9684,775000.0
213976,109000.0
130213,200000.0
390177,92000.0
237100,159000.0
366704,159000.0
261960,350000.0
16761,85000.0
22832,800000.0
74662,139000.0
434369,184000.0
341689,48300.0
175797,84000.0
161998,69000.0
344251,75000.0
203799,145000.0
370009,117000.0
269741,85000.0
360146,140000.0
277233,145000.0
458267,55000.0
349386,99000.0
262189,450000.0
272796,260000.0
257444,135000.0
180028,260000.0
285283,280000.0
370368,90000.0
343403,129000.0
415963,239900.0
203827,105000.0
77570,475000.0
341746,62000.0
271993,160000.0
362133,765000.0
233519,130000.0
440478,77900.0
338107,38000.0
356584,137000.0
300754,120000.0
345949,110000.0
387525,99000.0
40549,79000.0
73448,135000.0
4933,218000.0
52373,70000.0
197541,145000.0
150475,65000.0
382610,170000.0
459878,124900.0
215512,78000.0
451400,540000.0
167998,125000.0
186382,92000.0
65350,50000.0
20976,136000.0
147634,1200000.0
64573,129000.0
288,137000.0
304866,215000.0
399578,259000.0
19186,450000.0
63711,479000.0
327782,115000.0
41540,229000.0
42078,187000.0
69344,49000.0
282838,142000.0
168200,120000.0
368478,70000.0
228187,194000.0
393179,199000.0
18237,219000.0
273746,137500.0
62908,1620000.0
303050,41900.0
428519,105722.0
175798,175000.0
385796,220000.0
65730,85000.0
456280,319900.0
428567,126250.0
2277,55000.0
258282,690000.0
128982,295000.0
260688,69000.0
56729,120000.0
394123,249000.0
63908,390000.0
73678,395000.0
128723,145000.0
406674,108880.0
306599,165000.0
893,106000.0
196237,255000.0
358184,199000.0
143476,74900.0
288293,649000.0
3767,105000.0
440698,69000.0
367612,54700.0
123747,125000.0
242116,243000.0
459922,300000.0
169831,145000.0
111658,85000.0
370605,150000.0
438515,67500.0
361561,252293.0
77723,299900.0
81800,625000.0
162227,78000.0
459296,860000.0
260622,159000.0
141782,95900.0
187725,592000.0
287130,244000.0
143439,240000.0
393104,175000.0
443957,138750.0
407520,310000.0
268215,79000.0
358759,94000.0
381738,75000.0
368085,132000.0
235205,184000.0
139147,174900.0
187665,209000.0
79248,98000.0
129785,100320.0
66461,78000.0
256328,235000.0
232942,94500.0
220489,128000.0
185169,153400.0
343319,100000.0
425917,125000.0
199054,108000.0
172738,320000.0
231493,39900.0
284074,64000.0
58740,248000.0
246724,930000.0
260623,730000.0
352944,98000.0
314429,179000.0
371083,185600.0
329877,130000.0
98901,145000.0
36705,135000.0
336338,120000.0
169014,240000.0
129702,189000.0
132113,158000.0
456626,89000.0
360277,70000.0
98636,205000.0
247147,65000.0
280175,93900.0
358720,270000.0
179062,315000.0
285907,259000.0
440908,500000.0
95145,77000.0
202276,90000.0
306830,460000.0
188862,96000.0
403589,97500.0
227140,220000.0
54081,127000.0
88682,1350000.0
136255,85000.0
409739,139000.0
295956,187000.0
243598,135000.0
358292,490000.0
220919,125000.0
312680,150000.0
236554,220000.0
70713,160000.0
358187,225000.0
247722,314000.0
251019,59000.0
66985,168000.0
300819,113900.0
37626,260000.0
320328,125000.0
455293,69000.0
260192,220000.0
185268,149000.0
412273,105000.0
3938,385000.0
39829,54900.0
176892,118000.0
428864,70000.0
291974,185000.0
372658,418000.0
337314,89000.0
446823,149000.0
169887,123000.0
354361,85600.0
296079,560000.0
373760,240000.0
7501,185000.0
262041,255000.0
311778,164000.0
212350,68000.0
356863,520000.0
9351,79500.0
435897,110000.0
244661,128000.0
49837,83000.0
171587,180000.0
45254,98000.0
236823,570000.0
293192,86000.0
174300,399000.0
314342,57000.0
69589,95000.0
71612,275000.0
148005,44000.0
104396,239000.0
266108,170000.0
318,54000.0
164492,69000.0
72568,75600.0
436259,76000.0
124879,159900.0
3964,89000.0
303344,89400.0
254621,130000.0
225512,132000.0
257226,88000.0
42001,405000.0
226937,165000.0
26441,800000.0
362477,315000.0
199482,110000.0
84178,139000.0
101095,70000.0
236537,220000.0
218013,206000.0
283844,105000.0
428390,80000.0
281160,98000.0
301362,338000.0
31983,78500.0
141109,145000.0
107044,140000.0
196218,142000.0
259296,224000.0
140989,329000.0
42301,249000.0
59681,215000.0
185308,220000.0
391448,70000.0
182417,175000.0
139095,140000.0
214308,550000.0
195794,85000.0
39578,185000.0
391006,355870.0
92159,165257.0
376815,155000.0
324391,133000.0
285884,112000.0
293174,285000.0
428512,80000.0
374562,380000.0
71253,115000.0
421935,79000.0
289447,129000.0
312696,250000.0
176316,110000.0
343966,67000.0
149186,85000.0
350047,94000.0
438538,690000.0
414720,79000.0
42072,218310.0
362567,139500.0
321466,360000.0
29145,74900.0
397700,187000.0
373098,75000.0
164430,74000.0
149945,108000.0
366149,285000.0
366199,250000.0
160175,70000.0
165082,650000.0
295342,435000.0
159732,550000.0
149330,163000.0
433728,105000.0
346103,67000.0
139579,129000.0
257231,600000.0
268783,138000.0
76656,140000.0
451225,79000.0
413656,224000.0
390916,720000.0
113541,199000.0
99446,250000.0
274413,105000.0
37216,65000.0
215650,115000.0
16714,179000.0
2208,84000.0
111210,62000.0
337824,145000.0
132001,89000.0
98974,92000.0
58624,120000.0
326362,94000.0
362571,127900.0
211698,118000.0
408717,62900.0
438547,80000.0
327678,1390000.0
94600,126000.0
193080,444000.0
271118,599900.0
235092,525000.0
427162,290000.0
186399,119900.0
125312,80000.0
425410,120000.0
118991,85000.0
116316,790000.0
2536,355000.0
149083,155000.0
219939,235000.0
89158,329000.0
6096,649000.0
47795,280000.0
299148,140000.0
371868,160000.0
287522,95000.0
318257,139000.0
175149,900000.0
240323,120000.0
200736,798000.0
194403,130000.0
246805,182000.0
404860,129900.0
296177,95000.0
51385,290000.0
33496,138000.0
257904,550000.0
366382,448000.0
293615,74900.0
12362,85600.0
149677,239000.0
183186,149900.0
348023,70000.0
40982,91000.0
434918,37000.0
385811,74500.0
37385,185000.0
283219,60000.0
85801,210000.0
428065,230000.0
358740,108000.0
219549,79000.0
217730,159000.0
459399,260000.0
157233,348000.0
197719,145000.0
397707,125000.0
151878,81770.0
162069,64765.0
129066,165000.0
281589,129000.0
418772,250000.0
106528,95000.0
188985,265000.0
283348,39900.0
136003,170000.0
48776,138000.0
347068,137000.0
128646,97000.0
257498,290000.0
195120,83300.0
389742,350000.0
143148,91900.0
323268,60000.0
240004,1200000.0
209448,109000.0
322819,299000.0
89582,165000.0
103684,95000.0
273753,259000.0
356547,119000.0
301719,136000.0
452847,394000.0
412687,42000.0
393099,195000.0
449064,189000.0
175958,149000.0
180142,119900.0
432470,140000.0
46946,160000.0
83973,114900.0
435997,348000.0
455025,85000.0
178289,240000.0
398834,240000.0
231189,64900.0
9267,115600.0
297984,250000.0
162260,86000.0
48703,110000.0
252597,71300.0
266143,130000.0
323033,125000.0
259860,122000.0
3578,210000.0
184271,178000.0
363215,210000.0
22979,460000.0
349360,100000.0
260404,2800000.0
285831,240000.0
104016,86000.0
428546,83000.0
170913,395000.0
274824,149000.0
295315,95000.0
145898,135000.0
149948,165000.0
90254,169000.0
106726,185000.0
53662,54990.0
217359,168000.0
72698,82170.0
172468,365000.0
317212,127000.0
265583,206000.0
41802,118000.0
257123,480000.0
118980,81000.0
84356,105000.0
84305,214000.0
375560,159000.0
122061,79800.0
458295,218000.0
338465,232000.0
157231,1150000.0
373052,45000.0
439017,485000.0
342478,570000.0
440969,139800.0
333229,129000.0
71323,589628.0
246900,64000.0
292184,156000.0
307749,180000.0
312384,529500.0
170536,99900.0
271912,135000.0
148046,98086.0
187194,145000.0
131313,145000.0
23393,125000.0
196236,255000.0
341693,195000.0
43910,320000.0
144277,65000.0
235030,169000.0
374034,115000.0
270772,410000.0
180128,200000.0
271311,160000.0
397241,215000.0
350792,190000.0
157099,91425.0
252987,89000.0
129672,83379.0
189941,104000.0
155010,81000.0
27472,140000.0
182244,110000.0
269278,81000.0
391095,85000.0
173836,129000.0
298070,245000.0
160171,120000.0
369275,489250.0
94166,229000.0
279200,1250000.0
282737,870000.0
80602,240000.0
177319,550000.0
109096,96000.0
300552,44000.0
428077,244000.0
258221,200000.0
208599,298000.0
25833,104000.0
404405,95000.0
88141,420000.0
67556,105000.0
341853,69000.0
193453,241000.0
140586,123000.0
412097,110000.0
358833,109000.0
182859,650000.0
24849,136000.0
399884,120485.0
439031,430000.0
137128,166866.0
151913,442000.0
413933,108100.0
232988,130000.0
314308,74000.0
144582,190000.0
157451,115000.0
16802,125000.0
298311,320000.0
411595,125000.0
137139,83881.0
86009,390000.0
153472,135000.0
372965,85000.0
77296,40000.0
181733,599000.0
252787,200000.0
238643,105000.0
319923,95000.0
199392,84900.0
316338,820000.0
167695,1290000.0
55374,87000.0
262864,249000.0
334218,65500.0
440612,160000.0
291622,177891.0
316638,69900.0
274527,299800.0
233491,69990.0
277589,72000.0
329673,259000.0
409719,158000.0
246897,379000.0
178292,98000.0
150668,485000.0
374269,94000.0
135477,269000.0
212454,305000.0
315069,100000.0
436214,185000.0
337300,330000.0
114843,295000.0
268617,140000.0
210237,218262.0
92813,480000.0
374324,349000.0
133775,96000.0
427941,169000.0
451166,84000.0
77722,80000.0
145655,79000.0
434079,78000.0
28818,155000.0
204254,325000.0
121903,225000.0
257911,210000.0
34828,499400.0
153132,280000.0
444310,110000.0
54589,160000.0
178526,149000.0
369232,115000.0
360327,113000.0
48055,229000.0
381426,129000.0
366755,120000.0
106922,92000.0
139560,260000.0
54348,84000.0
208365,285000.0
265384,130000.0
365490,2200000.0
18569,289000.0
204323,135000.0
422896,130080.0
217469,117000.0
40801,110000.0
125151,65000.0
280334,115000.0
419338,135000.0
147807,279900.0
216630,259000.0
264003,285000.0
306737,72000.0
77726,110000.0
197117,178000.0
259721,420000.0
139596,159000.0
32480,750000.0
98003,89500.0
177866,630000.0
164361,220000.0
334684,70000.0
